bldg_id,BuildingType,RC,WallArea,surfaceArea,OverallHeight,Orientation,GalzingArea,GlazingAreaDistribution,,HeatingEnergykwh,CoolingEnergy
532196,50 or more Unit,0.943945833,487.9,1341.9,3,East,58.5,0.119901619,,1002.889202,1923.718505
532238,Single-Family Detached,0.979627785,3085.8,4904.8,2,North,422.7,0.136982306,,9143.231247,9691.86029
532242,Single-Family Detached,0.928814344,4373.8,7819,2,South,515.2,0.117792309,,4370.275799,6326.818262
532244,Single-Family Detached,0.998034609,1462.8,1955.2,2,West,210.4,0.143833744,,7928.744732,2605.694885
532252,Mobile Home,0.984889259,576.4,874.4,1,South,52,0.090215128,,833.2010525,1256.688749
532262,Single-Family Detached,0.871514547,1340.8,2713.8,1,West,140.4,0.104713604,,30106.6049,3428.052308
532350,5 to 9 Unit,0.865754458,406.6,406.6,3,South,122,0.300049188,,398.5766554,1172.284281
532357,Single-Family Detached,0.968042554,2946.8,4797.2,2,South,326,0.110628478,,8549.762329,4040.863915
532578,Mobile Home,0.832924253,1376,3074,1,Southwest,412.8,0.3,,6497.678697,5942.309019
532585,Single-Family Detached,0.988418785,2811.6,4351.7,2,East,189.9,0.067541613,,14368.9815,2595.730469
532643,Single-Family Detached,0.871514547,1170.2,2398.2,1,South,105.4,0.090070073,,9260.459675,3941.805893
532670,Single-Family Detached,0.832924253,1625,3611,1,Southeast,149,0.091692308,,6172.076738,6583.548521
532684,Single-Family Detached,0.988418785,2811.6,4351.7,2,Northwest,252.9,0.089948784,,3133.222811,5633.998253
532691,Single-Family Detached,0.801044342,1861.2,4297.4,1,East,93.6,0.050290135,,7623.657749,5635.75668
532697,Single-Family Detached,0.871514547,1429,2945,1,West,125.4,0.087753674,,4550.221436,5106.470326
532721,5 to 9 Unit,0.997557105,487.9,487.9,2,West,29.3,0.06005329,,125.434418,1470.337559
532726,10 to 19 Unit,0.910018263,174.3,1028.3,1,West,15.7,0.090074584,,296.8809941,1354.574486
532844,Single-Family Detached,0.801044342,2265.2,5345.4,1,Northwest,205.6,0.090764612,,21120.75282,2837.22103
532845,Single-Family Detached,0.995742895,2064,3013.2,2,North,174.9,0.084738372,,17034.16981,3060.248114
532846,Single-Family Detached,0.744529875,2195,6081,1,East,257.4,0.117266515,,3627.340635,5815.702317
532861,Single-Family Detached,0.998034609,1462.8,1955.2,2,North,210.4,0.143833744,,2918.987859,4635.212046
532865,Mobile Home,0.871514547,1170.2,2398.2,1,Northwest,70.2,0.059989745,,995.5624254,2059.703481
532900,Single-Family Detached,0.832924253,1611.8,3510.2,1,Southwest,82.4,0.051122968,,8073.814912,5108.814895
532903,Mobile Home,0.871514547,1170.2,2398.2,1,Southeast,105.4,0.090070073,,9738.165519,5584.762313
532985,Single-Family Detached,0.906940775,1113.6,2098.6,1,Northwest,297.4,0.267061782,,1954.197896,2205.066732
532995,Single-Family Detached,0.832924253,2027.8,4570.2,1,West,144.1,0.071062235,,8926.651726,7681.978892
533077,Single-Family Detached,0.928814344,3803.6,6517.8,2,West,503.9,0.132479756,,8226.504939,5896.00379
533150,Single-Family Attached,0.873464516,414.4,1621.4,1,North,62.2,0.150096525,,2228.805488,1271.342303
533309,Single-Family Detached,0.801044342,2265.2,5345.4,1,South,164.4,0.072576373,,6856.397687,3362.404388
533326,Single-Family Detached,0.801044342,2265.2,5345.4,1,East,411.2,0.181529225,,4149.593283,5252.712791
533434,Single-Family Detached,0.988418785,2355.6,3573.6,2,South,396.7,0.1684072,,36206.58615,5845.302494
533459,Single-Family Detached,0.801044342,2265.2,5345.4,1,South,164.4,0.072576373,,10561.98829,1581.411495
533481,Single-Family Detached,0.979627785,2443.8,3782.8,2,Southeast,733.2,0.300024552,,5556.334419,13021.44072
533483,50 or more Unit,0.545545329,174.3,174.3,13,South,52.3,0.300057372,,312.999903,1196.023037
533593,3 or 4 Unit,0.92112127,833.4,833.4,3,North,100,0.119990401,,2629.726713,2151.727797
533665,Single-Family Detached,0.906940775,1113.6,2098.6,1,Northeast,178.4,0.160201149,,3665.439875,5201.718424
533666,Single-Family Detached,0.98205407,2747.8,3505.8,3,Southwest,203.9,0.074204818,,9416.373484,4024.745006
533667,Single-Family Detached,0.773567127,2494.4,6132.4,1,Southwest,183.6,0.073604875,,16322.00712,6222.778033
533721,5 to 9 Unit,0.997557105,487.9,1341.9,2,North,146.4,0.300061488,,7970.653895,3268.035503
533737,Single-Family Detached,0.99048919,1233,1587.4,2,West,142.5,0.115571776,,6235.380089,1993.176348
533743,Single-Family Detached,0.968042554,2935.4,4598.3,2,East,266.1,0.090652041,,9033.036525,5005.653879
533785,2 Unit,0.997557105,975.8,975.8,2,North,117,0.119901619,,9825.79377,67.99248828
533827,Mobile Home,0.801044342,1558.6,3737.6,1,Southwest,187,0.119979469,,9709.737626,3452.084135
533846,Single-Family Detached,0.995742895,2064,3013.2,2,West,174.9,0.084738372,,13663.26637,2509.860645
533874,Single-Family Detached,0.906940775,1113.6,2098.6,1,North,297.4,0.267061782,,4236.928462,9281.853864
533880,Single-Family Detached,0.871514547,1340.8,2713.8,1,South,175.4,0.130817422,,25168.9435,3085.452227
533901,Single-Family Attached,0.999049279,1173.6,2376.6,3,North,105.7,0.090064758,,10507.77015,2738.749151
533907,Single-Family Detached,0.832924253,1090.8,2040,1,West,175.2,0.160616062,,19845.89365,3912.791858
533929,Single-Family Detached,0.99988623,2142,3029.6,2,Southwest,298,0.139122316,,10109.77964,3973.75064
533945,Single-Family Detached,0.988418785,2355.6,3573.6,2,North,132.3,0.056164035,,39949.68986,5456.397184
533949,Single-Family Detached,0.995742895,2512.8,3775,2,Southwest,333.1,0.132561286,,15022.52999,5984.511253
533994,Single-Family Attached,0.996000752,690.8,1529.8,2,Northeast,41.6,0.060220035,,2873.268772,1765.753198
534033,Single-Family Detached,0.995742895,1946,2795,2,Southwest,174.9,0.08987667,,19209.05023,7902.075265
534039,Mobile Home,0.801044342,1558.6,3737.6,1,Southeast,140.4,0.090080842,,8230.021793,5178.565811
534077,3 or 4 Unit,0.997557105,662.2,662.2,2,North,79.4,0.119903352,,4403.978971,4107.391049
534088,10 to 19 Unit,0.98165708,684.8,684.8,3,Northwest,123.2,0.179906542,,1833.159544,637.7226487
534094,10 to 19 Unit,0.910018263,174.3,1028.3,1,East,52.3,0.300057372,,914.0886679,1751.685786
534121,Single-Family Detached,0.968042554,3402.8,5575.2,2,Southeast,235.8,0.069295874,,47477.2203,10139.08674
534199,Single-Family Detached,0.928814344,4373.8,7819,2,East,515.2,0.117792309,,10908.3983,7247.061424
534210,10 to 19 Unit,0.92112127,416.7,416.7,3,North,37.5,0.089992801,,1281.892861,650.0316336
534226,Single-Family Detached,0.801044342,2265.2,5345.4,1,Southeast,123.4,0.054476426,,13493.57821,3762.73947
534229,Single-Family Detached,0.99988623,1740,2426.4,2,West,298,0.171264368,,12314.5533,6578.859383
534298,Single-Family Detached,0.906940775,762,1254.4,1,East,126,0.165354331,,1962.696957,3910.154218
534414,Single-Family Detached,0.906940775,1113.6,2098.6,1,Northwest,118.8,0.106681034,,7177.603579,3498.975507
534418,Single-Family Detached,0.968042554,3402.8,5575.2,2,Northeast,157.4,0.046256024,,8863.641446,6642.455805
534456,2 Unit,0.99999585,1126.6,1126.6,2,North,135,0.119829576,,8038.353313,1739.08373
534463,Single-Family Detached,0.832924253,2027.8,4570.2,1,South,108,0.05325969,,2569.354072,4517.397476
534647,50 or more Unit,0.92112127,148.8,148.8,3,East,26.8,0.180107527,,1082.018391,67.99248828
534650,Mobile Home,0.906940775,991.2,1872.2,1,Northeast,118.8,0.119854722,,804.1870166,2709.148973
534657,Mobile Home,0.801044342,1558.6,3737.6,1,Southwest,234,0.150134736,,6811.557813,5498.306347
534682,Single-Family Detached,0.832924253,2027.8,4570.2,1,North,216,0.106519381,,6055.727523,5313.378502
534687,Single-Family Detached,0.773567127,2100,5094,1,East,207.4,0.098761905,,20204.31958,4945.574309
534695,Single-Family Detached,0.871514547,827.6,1441.6,1,West,99.2,0.119864669,,5074.232509,5714.885868
534710,Single-Family Detached,0.968042554,3101,5044,2,Southwest,235.8,0.076039987,,2965.293088,4084.824577
534735,Single-Family Detached,0.871514547,1637.6,3332.5,1,East,125.4,0.076575476,,9378.567316,4107.391049
534775,10 to 19 Unit,0.995949589,244.6,244.6,2,South,44,0.179885527,,1288.047353,702.7844262
534808,Single-Family Detached,0.979627785,2443.8,3782.8,2,South,219.7,0.089900974,,18375.5561,4416.287957
534809,2 Unit,0.997557105,975.8,1829.8,2,North,175.8,0.180159869,,1966.213809,3197.112304
534821,Single-Family Attached,0.873464516,414.4,1621.4,1,West,37.2,0.08976834,,2595.730469,0
534904,2 Unit,0.99999585,1126.6,2264.6,2,Northeast,101.4,0.090005326,,2610.677093,2295.625693
534959,Single-Family Detached,0.801044342,2265.2,5345.4,1,South,123.4,0.054476426,,10600.67368,1674.901166
534962,Single-Family Attached,0.834395608,488.6,2364.6,1,North,73.2,0.1498158,,1670.212029,3268.328575
535050,Single-Family Detached,0.979627785,3085.8,4904.8,2,Southwest,141,0.045693175,,3695.040052,6078.000924
535067,50 or more Unit,0.570055915,201.2,1339.2,13,South,60.3,0.299701789,,4326.90128,1946.284977
535148,50 or more Unit,0.875751516,174.3,174.3,4,East,31.4,0.180149168,,1034.833949,655.599984
535152,Single-Family Detached,0.928814344,2417,5862.2,2,Southwest,232.5,0.096193628,,26267.96002,6827.090579
535155,3 or 4 Unit,0.989937806,565.5,565.5,2,East,50.9,0.090008842,,4633.160548,627.1720902
535208,Single-Family Detached,0.801044342,1861.2,4297.4,1,South,140.4,0.075435203,,33223.12266,6440.236767
535216,5 to 9 Unit,0.997557105,487.9,487.9,2,East,58.5,0.119901619,,1542.433042,1696.295354
535245,Single-Family Detached,0.995742895,2512.8,3775,2,North,221.8,0.088268067,,6960.437917,3829.852745
535259,Single-Family Attached,0.988871039,782.4,1985.4,2,East,70.4,0.08997955,,6832.365859,2465.899984
535285,Single-Family Detached,0.773567127,2494.4,6132.4,1,East,183.6,0.073604875,,12824.20389,2764.246333
535323,Single-Family Detached,0.744529875,1921.2,5231.2,1,Southeast,288.2,0.15001041,,5346.788604,4308.730874
535325,Mobile Home,0.832924253,1376,3074,1,South,123.8,0.08997093,,1543.019185,2892.611463
535409,Single-Family Detached,0.773567127,2010.4,5264.4,1,East,183.6,0.091325109,,20667.66494,5336.238046
535444,Single-Family Detached,0.995742895,2064,3013.2,2,South,350.4,0.169767442,,6607.580348,4937.368319
535537,Single-Family Detached,0.906940775,1421.4,2728.3,1,West,158,0.111158013,,7992.341155,4619.093137
535618,10 to 19 Unit,0.938603786,148.8,771.8,1,South,26.8,0.180107527,,1275.738368,963.6176787
535642,Single-Family Detached,0.937146424,840.8,1474.8,1,West,100.8,0.119885823,,644.4632833,2821.688264
535667,Single-Family Detached,0.801044342,2265.2,5345.4,1,Southwest,164.4,0.072576373,,23006.95822,5812.771606
535686,Single-Family Detached,0.832924253,1680,3954,1,West,144.1,0.08577381,,4799.624916,4395.772981
535786,Single-Family Detached,0.832924253,1611.8,3510.2,1,South,165.2,0.102494106,,11664.22859,1457.442432
535804,Single-Family Detached,0.988418785,2811.6,4351.7,2,Southeast,316.1,0.112427088,,12585.64404,2887.629254
535815,5 to 9 Unit,0.99999585,402.4,1540.4,2,Northeast,24.2,0.060139165,,2454.763284,940.4650642
535877,Single-Family Detached,0.99988623,1740,2426.4,2,North,198.5,0.11408046,,2417.250187,4086.289931
535908,10 to 19 Unit,0.99999585,563.3,563.3,2,Northeast,84.5,0.150008876,,2709.735115,2109.818634
535924,Single-Family Attached,0.80267604,1051.1,3203.1,1,Northeast,157.7,0.150033298,,3430.396876,2340.172495
535932,Single-Family Detached,0.832924253,2027.8,4570.2,1,Northeast,108,0.05325969,,6667.366847,4178.314247
535953,Single-Family Detached,0.995742895,1334.6,2475.8,2,South,82,0.06144163,,10943.85991,5360.856016
535979,Single-Family Detached,0.801044342,2265.2,5345.4,1,North,123.4,0.054476426,,13880.43202,8973.250027
536056,2 Unit,0.99999585,1126.6,1126.6,2,East,202.8,0.180010652,,1251.120399,4210.258994
536059,Single-Family Detached,0.744529875,2381,6081.6,1,North,288.2,0.121041579,,8457.738014,4297.008031
536109,Single-Family Detached,0.832924253,1611.8,3510.2,1,West,165.2,0.102494106,,10199.75246,67.99248828
536110,Single-Family Detached,0.995742895,2064,3013.2,2,West,174.9,0.084738372,,10902.53688,4539.670877
536120,10 to 19 Unit,0.92112127,416.7,416.7,3,South,37.5,0.089992801,,429.6421889,81.76682858
536176,20 to 49 Unit,0.962018974,563.3,563.3,3,North,67.5,0.119829576,,558.3003886,1111.618569
536181,Single-Family Detached,0.979627785,2691.3,4272.3,2,Northwest,300.4,0.11161892,,13321.25242,5005.067737
536227,Single-Family Detached,0.744529875,2381,6081.6,1,Northwest,288.2,0.121041579,,9360.983053,11377.31202
536238,Single-Family Detached,0.801044342,1861.2,4297.4,1,South,140.4,0.075435203,,33938.21606,6337.661893
536260,Mobile Home,0.801044342,1558.6,3737.6,1,North,140.4,0.090080842,,5216.371978,2046.808354
536264,Single-Family Detached,0.979627785,1672,3491,2,Southeast,107.2,0.064114833,,7089.096117,4033.830209
536362,10 to 19 Unit,0.997557105,174.3,174.3,2,Southwest,31.4,0.180149168,,5122.003093,1768.683908
536365,Single-Family Detached,0.995742895,2512.8,3775,2,Northeast,277.6,0.110474371,,15332.59918,8698.349363
536378,5 to 9 Unit,0.962018974,764.5,764.5,3,East,91.6,0.119816874,,2138.539599,2501.947726
536392,10 to 19 Unit,0.99999585,563.3,1701.3,2,North,33.8,0.060003551,,5421.814798,1129.495905
536471,Single-Family Detached,0.995742895,2064,3013.2,2,West,116.7,0.056540698,,3244.003675,2735.525369
536490,Single-Family Detached,0.832924253,972.8,1821.8,1,East,116.6,0.119860197,,3962.907011,5212.562055
536534,Single-Family Detached,0.979627785,3135.9,5082.6,2,North,405.5,0.12930897,,46195.32744,5236.300811
536575,3 or 4 Unit,0.989937806,565.5,1188.5,2,East,33.9,0.05994695,,3271.552356,1844.296245
536618,Single-Family Detached,0.995742895,2330,3467,2,South,333.1,0.142961373,,7818.843081,5330.376624
536664,Single-Family Detached,0.801044342,1558.6,3737.6,1,Northeast,140.4,0.090080842,,7368.392846,6968.936978
536670,Single-Family Detached,0.744529875,1921.2,5231.2,1,Southwest,288.2,0.15001041,,15543.31728,4025.331149
536682,Single-Family Detached,0.773567127,2100,5094,1,Northeast,103.6,0.049333333,,6613.148698,10529.16434
536767,50 or more Unit,0.847234846,148.8,771.8,4,Southwest,44.7,0.300403226,,568.5578762,1258.447175
536779,Single-Family Detached,0.832924253,1376,3074,1,South,412.8,0.3,,4978.105198,3644.045687
536839,10 to 19 Unit,0.92112127,416.7,416.7,3,Southeast,50,0.119990401,,757.2956453,1893.825255
536842,Single-Family Detached,0.744529875,2195,6081,1,Southwest,205.8,0.093758542,,10717.90211,67.99248828
536849,Single-Family Detached,0.968042554,2946.8,4797.2,2,West,489.2,0.166010588,,23865.65645,5618.172415
536871,Single-Family Detached,0.871514547,1340.8,2713.8,1,West,140.4,0.104713604,,7071.804923,3671.301296
536882,Single-Family Detached,0.871514547,1340.8,2713.8,1,North,210.6,0.157070406,,5327.445914,5037.598626
537009,Single-Family Detached,0.832924253,1680,3954,1,West,72,0.042857143,,2926.607707,4462.886257
537053,5 to 9 Unit,0.92112127,565.5,565.5,3,Southeast,50.9,0.090008842,,4349.467753,2295.039551
537126,3 or 4 Unit,0.99999585,764.5,1902.5,2,South,91.6,0.119816874,,298.3463494,2095.16508
537164,Single-Family Detached,0.979627785,2443.8,3782.8,2,East,219.7,0.089900974,,1065.31334,5761.77724
537195,Single-Family Detached,0.995742895,2512.8,3775,2,Southeast,277.6,0.110474371,,123.6759916,5114.090175
537204,Single-Family Detached,0.906940775,1113.6,2098.6,1,Northwest,148.6,0.133441092,,1111.032427,3473.185253
537321,Single-Family Detached,0.988418785,2757.6,4136.6,2,West,330.5,0.119850595,,2747.834354,5369.062005
537390,Single-Family Detached,0.995742895,2064,3013.2,2,Northeast,174.9,0.084738372,,37178.99596,2601.005748
537517,Mobile Home,0.937146424,840.8,1474.8,1,South,100.8,0.119885823,,1904.082743,781.6205441
537569,Single-Family Detached,0.832924253,2027.8,4570.2,1,Southwest,216,0.106519381,,3976.38828,1961.817743
537617,50 or more Unit,0.943945833,174.3,174.3,3,West,52.3,0.300057372,,800.9632348,2344.861632
537654,Single-Family Attached,0.80267604,553.2,2705.2,1,West,33.2,0.060014461,,3273.017712,1833.159544
537662,Mobile Home,0.871514547,1170.2,2398.2,1,Southwest,210.6,0.179969236,,347.8753603,3066.109536
537685,Mobile Home,0.871514547,1170.2,2398.2,1,North,105.4,0.090070073,,854.8883117,3414.86411
537711,Single-Family Detached,0.968042554,1852.2,4024.6,2,North,164.7,0.088921283,,11464.94027,3749.258201
537753,10 to 19 Unit,0.99999585,563.3,1701.3,2,Northwest,84.5,0.150008876,,5421.521727,1633.578145
537778,Single-Family Detached,0.832924253,2027.8,4570.2,1,West,216,0.106519381,,14015.53779,3860.918279
537852,Single-Family Detached,0.801044342,1861.2,4297.4,1,West,187,0.100472813,,9989.327427,6238.310799
537943,Single-Family Detached,0.832924253,1898.8,4119.2,1,West,223.4,0.117653255,,10048.82085,7953.948845
537947,Mobile Home,0.871514547,1170.2,2398.2,1,South,210.6,0.179969236,,985.0118669,3397.279846
537989,Single-Family Detached,0.871514547,1340.8,2713.8,1,South,105.4,0.078609785,,4112.959399,2900.817452
538092,Single-Family Detached,0.871514547,1637.6,3332.5,1,South,94,0.057401075,,6636.301313,4913.629562
538097,Single-Family Detached,0.995742895,2512.8,3775,2,West,221.8,0.088268067,,16357.17564,4964.330858
538102,Single-Family Detached,0.979627785,2827.8,4454.8,2,South,422.7,0.149480161,,9709.737625,8253.174407
538118,10 to 19 Unit,0.99999585,563.3,1701.3,2,South,168.9,0.299840227,,7529.875006,5731.88399
538146,Mobile Home,0.906940775,991.2,1872.2,1,Northeast,118.8,0.119854722,,931.6729321,0
538182,Single-Family Detached,0.832924253,1898.8,4119.2,1,East,186.2,0.098061934,,15613.65433,5468.99924
538212,Single-Family Detached,0.968042554,3402.8,5575.2,2,West,235.8,0.069295874,,7453.383457,4868.789689
538255,Mobile Home,0.906940775,991.2,1872.2,1,South,89.2,0.089991929,,1506.678372,2461.210847
538259,Single-Family Detached,0.871514547,1429,2945,1,West,94,0.065780266,,2543.856889,2921.039357
538274,Single-Family Detached,0.979627785,3135.9,5082.6,2,South,405.5,0.12930897,,23406.41409,3842.454801
538317,20 to 49 Unit,0.943945833,174.3,1028.3,3,North,15.7,0.090074584,,314.7583293,1008.457553
538325,Single-Family Detached,0.99988623,2142,2989.4,2,East,298,0.139122316,,2790.622731,3810.803126
538431,Single-Family Detached,0.871514547,1340.8,2713.8,1,South,105.4,0.078609785,,23297.68473,8763.704212
538438,Single-Family Detached,0.928814344,3917.8,7041,2,South,1058.8,0.270253714,,28112.25626,13725.6905
538457,Single-Family Attached,0.999939426,586,1189.5,2,North,52.8,0.090102389,,2795.898009,2178.983406
538485,Mobile Home,0.937146424,840.8,1474.8,1,North,75.6,0.089914367,,1233.536135,1556.500454
538490,Mobile Home,0.871514547,1170.2,2398.2,1,East,175.4,0.149888908,,3804.941704,2200.377595
538505,Single-Family Detached,0.832924253,1611.8,3510.2,1,South,123.8,0.076808537,,13408.88067,6008.25001
538511,Single-Family Detached,0.995742895,2512.8,3775,2,West,166.4,0.066220949,,13817.42175,3639.063479
538531,Single-Family Detached,0.801044342,2265.2,5345.4,1,East,411.2,0.181529225,,3474.943679,3913.084929
538567,Single-Family Detached,0.773567127,1538.8,3453.8,1,Southwest,95.3,0.061931375,,14024.03685,3480.218959
538673,10 to 19 Unit,0.910018263,487.9,1341.9,1,Northeast,43.9,0.089977454,,1227.967784,1201.005246
538687,10 to 19 Unit,0.98165708,684.8,684.8,3,Northwest,123.2,0.179906542,,2756.040344,1621.26916
538722,Single-Family Detached,0.871514547,1429,2945,1,Southwest,94,0.065780266,,11250.99838,3914.843355
538744,Single-Family Detached,0.995742895,1667.4,2300.2,2,West,143.2,0.085882212,,2198.619169,1756.081852
538807,Single-Family Attached,0.80267604,1051.1,3203.1,1,East,94.6,0.090000951,,8817.92236,2455.935568
538823,Single-Family Detached,0.979627785,3085.8,4904.8,2,West,352,0.114070905,,4229.601685,4525.603466
538824,Single-Family Detached,0.988418785,2355.6,3573.6,2,South,330.5,0.140303957,,7124.850787,10079.30025
538837,Single-Family Detached,0.871514547,1340.8,2713.8,1,East,210.6,0.157070406,,13504.12878,5299.897233
538862,Single-Family Detached,0.99988623,2142,2989.4,2,Southeast,248.4,0.115966387,,8197.197833,4407.202753
538966,Single-Family Detached,0.99988623,2142,2989.4,2,South,298,0.139122316,,4429.769226,8902.619899
539062,5 to 9 Unit,0.997557105,487.9,1341.9,2,West,146.4,0.300061488,,672.305035,2349.84384
539104,10 to 19 Unit,0.865754458,299.6,299.6,3,North,54,0.18024032,,3074.022455,1279.255221
539123,Single-Family Detached,0.871514547,1170.2,2398.2,1,Northeast,140.4,0.119979491,,1563.827231,3918.94635
539156,Single-Family Detached,0.871514547,1637.6,3332.5,1,West,188.2,0.114924279,,2953.863316,2164.329853
539161,5 to 9 Unit,0.99999585,563.3,563.3,2,South,168.9,0.299840227,,344.3585075,504.3753118
539172,Single-Family Detached,0.906940775,1113.6,2098.6,1,East,178.4,0.160201149,,4113.25247,3851.540004
539175,Single-Family Detached,0.832924253,1611.8,3510.2,1,North,123.8,0.076808537,,2664.60217,1629.475151
539201,5 to 9 Unit,0.997557105,487.9,1341.9,2,North,73.1,0.149825784,,4367.638159,2040.653862
539228,Single-Family Detached,0.99988623,1740,2426.4,2,East,148.8,0.085517241,,2890.853036,3416.622536
539241,Single-Family Detached,0.995742895,2330,3323,2,North,233.4,0.100171674,,5894.245363,6483.611286
539279,Single-Family Detached,0.995742895,2064,3013.2,2,South,233.3,0.113032946,,3651.958605,6121.961585
539297,Single-Family Attached,0.873464516,787.3,1994.3,1,Southwest,94.5,0.120030484,,7175.552082,2136.781172
539366,50 or more Unit,0.962018974,563.3,563.3,3,North,67.5,0.119829576,,6010.887649,1957.421677
539370,Single-Family Detached,0.801044342,2265.2,5345.4,1,East,164.4,0.072576373,,5376.388782,4532.637171
539372,Single-Family Detached,0.871514547,1637.6,3332.5,1,South,94,0.057401075,,8223.281158,4901.320578
539377,3 or 4 Unit,0.989485024,1042,1042,2,Northwest,125,0.119961612,,222.7340133,3758.636475
539395,Single-Family Detached,0.99988623,2038.8,2796.8,2,South,148.8,0.072984108,,4560.478924,1446.305732
539406,5 to 9 Unit,0.997557105,487.9,487.9,2,West,73.1,0.149825784,,858.1120935,2163.157569
539478,10 to 19 Unit,0.99999585,563.3,1701.3,2,Southwest,33.8,0.060003551,,376.8893962,1023.111106
539486,Single-Family Detached,0.979627785,3085.8,4904.8,2,North,352,0.114070905,,13348.8011,2540.046965
539500,Single-Family Detached,0.988418785,2355.6,3573.6,2,South,264.4,0.112243165,,1648.52477,2758.384912
539551,Single-Family Attached,0.873464516,1058.9,2408.3,1,South,94.5,0.089243555,,4450.2842,3213.524284
539593,Single-Family Detached,0.871514547,1637.6,3332.5,1,West,125.4,0.076575476,,9926.903288,2505.171508
539625,Single-Family Detached,0.871514547,1637.6,3332.5,1,South,62.8,0.038348803,,1023.990319,1997.865486
539670,Single-Family Detached,0.906940775,991.2,1872.2,1,East,118.8,0.119854722,,2038.602364,5125.519946
539693,Single-Family Detached,0.968042554,3348.8,5360.1,2,North,407.6,0.121715241,,1086.707528,3479.339745
539740,Single-Family Detached,0.871514547,1170.2,2398.2,1,Northwest,105.4,0.090070073,,13759.97982,4080.135439
539753,Single-Family Detached,0.968042554,3466.7,5776.3,2,South,303,0.087403006,,8001.133287,7483.276706
539792,Single-Family Detached,0.871514547,1340.8,2713.8,1,West,105.4,0.078609785,,12479.84538,7468.330082
539793,Single-Family Detached,0.801044342,1558.6,3737.6,1,South,280.6,0.180033363,,34870.76822,5529.07881
539824,Single-Family Detached,0.871514547,1340.8,2713.8,1,Southwest,140.4,0.104713604,,1109.567071,6453.718036
539997,50 or more Unit,0.614620265,201.2,201.2,11,North,60.3,0.299701789,,516.6842967,2153.193153
540031,Single-Family Detached,0.988418785,2355.6,3573.6,2,West,198.4,0.084224826,,24714.97642,7158.260889
540040,Mobile Home,0.871514547,1170.2,2398.2,1,Southeast,175.4,0.149888908,,5115.262459,3962.027798
540090,Single-Family Detached,0.801044342,1850.6,4605.6,1,South,123.4,0.066681076,,6881.89487,4649.572528
540102,Single-Family Detached,0.871514547,1637.6,3332.5,1,North,156.6,0.095627748,,3341.303271,4773.834663
540120,Single-Family Attached,0.969547475,958.2,2762.8,2,North,172.4,0.179920685,,4832.155805,1419.050122
540122,Single-Family Detached,0.99988623,2142,3029.6,2,West,99.4,0.046405229,,21488.55701,2911.368011
540137,20 to 49 Unit,0.989937806,416.7,1039.7,2,North,37.5,0.089992801,,3108.897913,1930.45914
540221,Single-Family Attached,0.996000752,690.8,1628.8,2,West,124.4,0.180081065,,15141.22377,3055.852048
540241,3 or 4 Unit,0.997557105,662.2,1516.2,2,East,59.6,0.09000302,,826.1673468,2416.370973
540283,Single-Family Detached,0.801044342,1861.2,4297.4,1,East,234,0.125725338,,5020.014361,6812.437026
540364,Single-Family Detached,0.979627785,3085.8,5065.8,2,West,141,0.045693175,,5480.429012,2889.09461
540384,10 to 19 Unit,0.92112127,416.7,1039.7,3,Northwest,62.5,0.149988001,,1065.020269,1693.364643
540392,Single-Family Detached,0.832924253,1680,3954,1,Northwest,144.1,0.08577381,,4007.160742,5398.076041
540416,Single-Family Detached,0.832924253,2027.8,4570.2,1,East,108,0.05325969,,12899.52316,4322.798285
540531,50 or more Unit,0.943945833,174.3,1028.3,3,North,52.3,0.300057372,,390.6637365,1070.295548
540557,Single-Family Detached,0.871514547,1340.8,2713.8,1,East,175.4,0.130817422,,1302.993978,2829.601183
540668,Single-Family Attached,0.999939426,1113.3,1716.8,2,West,200.5,0.180095212,,2336.655643,3536.195533
540725,Single-Family Detached,0.773567127,2100,5094,1,Northwest,259.2,0.123428571,,43210.10552,7600.212062
540818,Single-Family Detached,0.871514547,1170.2,2398.2,1,South,210.6,0.179969236,,705.1289948,2522.16963
540822,Single-Family Detached,0.871514547,1340.8,2713.8,1,South,140.4,0.104713604,,24983.13645,3697.677692
540828,Single-Family Detached,0.996285774,4323.2,6185.5,3,West,389.3,0.090049038,,22693.07911,5827.132088
540983,Single-Family Detached,0.871514547,1170.2,2398.2,1,Southwest,210.6,0.179969236,,1631.526647,4420.390952
541021,Single-Family Detached,0.995742895,2512.8,3775,2,South,166.4,0.066220949,,3500.440862,3861.211349
541067,5 to 9 Unit,0.938603786,148.8,771.8,1,Northwest,17.9,0.120295699,,1563.827231,1470.923702
541073,5 to 9 Unit,0.910018263,487.9,1341.9,1,Northwest,146.4,0.300061488,,9335.48587,3030.941007
541099,50 or more Unit,0.847234846,148.8,148.8,4,North,17.9,0.120295699,,162.9475151,1035.713162
541115,Single-Family Detached,0.832924253,2027.8,4570.2,1,North,144.1,0.071062235,,2665.188312,4753.612759
541117,2 Unit,0.99999585,1126.6,2264.6,2,South,135,0.119829576,,6053.089883,2947.415753
541133,5 to 9 Unit,0.997557105,348.6,348.6,2,Northwest,41.8,0.119908204,,942.8096328,1645.88713
541197,Single-Family Detached,0.937146424,840.8,1474.8,1,South,151.2,0.179828735,,92.61045817,1704.208273
541225,Single-Family Detached,0.871514547,1234.6,2243,1,Southwest,109,0.088287705,,13955.45822,2006.071475
